tt0104452 {'critics_score': 37, 'audience_score': 46} 
tt0104231 {'critics_score': 50, 'audience_score': 60} 
tt0104697 {'critics_score': 25, 'audience_score': 60} 
tt0103747 {'critics_score': 47, 'audience_score': 39} 
tt0103786 {'critics_score': 31, 'audience_score': 41} 
tt0103671 {'critics_score': 75, 'audience_score': 90} 
tt0105477 {'critics_score': 4, 'audience_score': 25} 
tt0101921 {'critics_score': 83, 'audience_score': 88} 
tt0101329 {'critics_score': 40, 'audience_score': 58} 
tt0105121 {'critics_score': 56, 'audience_score': 59} 
tt0102913 {'critics_score': -1, 'audience_score': 39} 
tt0103956 {'critics_score': 23, 'audience_score': 45} 
tt0102729 {'critics_score': 10, 'audience_score': 57} 
tt0102460 {'critics_score': 0, 'audience_score': 51} 
tt0102719 {'critics_score': 14, 'audience_score': 44} 
tt0102175 {'critics_score': 57, 'audience_score': 34} 
tt0102220 {'critics_score': 31, 'audience_score': 33} 
tt0101545 {'critics_score': 38, 'audience_score': 37} 
tt0102004 {'critics_score': 74, 'audience_score': 47} 
tt0102216 {'critics_score': 20, 'audience_score': 26} 
tt0102590 {'critics_score': 68, 'audience_score': 69} 
tt0099938 {'critics_score': 50, 'audience_score': 53} 
tt0099747 {'critics_score': 24, 'audience_score': 51} 
tt0099253 {'critics_score': 43, 'audience_score': 52} 
tt0103251 {'critics_score': 60, 'audience_score': 62} 
tt0099365 {'critics_score': 79, 'audience_score': 51} 
tt0100168 {'critics_score': 73, 'audience_score': 73} 
tt0100419 {'critics_score': 7, 'audience_score': 43} 
tt0099654 {'critics_score': 5, 'audience_score': 38} 
tt0099088 {'critics_score': 73, 'audience_score': 74} 
tt0099141 {'critics_score': 29, 'audience_score': 43} 
tt0099710 {'critics_score': 14, 'audience_score': 39} 
tt0099329 {'critics_score': 76, 'audience_score': 75} 
tt0100814 {'critics_score': 88, 'audience_score': 63} 
tt1142977 {'critics_score': 87, 'audience_score': 72} 
tt1217213 {'critics_score': 61, 'audience_score': 80} 
tt1462769 {'critics_score': 34, 'audience_score': 70} 
tt1217209 {'critics_score': 78, 'audience_score': 79} 
tt0401729 {'critics_score': 51, 'audience_score': 61} 
tt2033372 {'critics_score': -1, 'audience_score': 79} 
tt1204342 {'critics_score': 96, 'audience_score': 81} 
tt1216475 {'critics_score': 38, 'audience_score': 52} 
tt1298650 {'critics_score': 33, 'audience_score': 61} 
tt1604171 {'critics_score': 34, 'audience_score': 39} 
tt1629440 {'critics_score': -1, 'audience_score': 48} 
tt1449283 {'critics_score': 90, 'audience_score': 78} 
tt1305591 {'critics_score': 37, 'audience_score': 43} 
tt1482393 {'critics_score': -1, 'audience_score': 50} 
tt1621994 {'critics_score': -1, 'audience_score': 59} 
tt1104001 {'critics_score': 51, 'audience_score': 67} 
tt0398286 {'critics_score': 90, 'audience_score': 87} 
tt1714832 {'critics_score': -1, 'audience_score': 80} 
tt1028576 {'critics_score': 64, 'audience_score': 76} 
tt0963966 {'critics_score': 41, 'audience_score': 56} 
tt0435761 {'critics_score': 99, 'audience_score': 91} 
tt0473075 {'critics_score': 35, 'audience_score': 71} 
tt1014759 {'critics_score': 51, 'audience_score': 72} 
tt1474311 {'critics_score': -1, 'audience_score': 73} 
tt0976238 {'critics_score': 5, 'audience_score': 48} 
tt0780521 {'critics_score': 84, 'audience_score': 72} 
tt1067106 {'critics_score': 54, 'audience_score': 72} 
tt1293793 {'critics_score': -1, 'audience_score': 36} 
tt0436339 {'critics_score': 21, 'audience_score': 50} 
tt1049413 {'critics_score': 98, 'audience_score': 86} 
tt1015971 {'critics_score': 89, 'audience_score': 77} 
tt1114677 {'critics_score': 44, 'audience_score': 66} 
tt1368151 {'critics_score': -1, 'audience_score': 64} 
tt1075417 {'critics_score': 43, 'audience_score': 50} 
tt1229827 {'critics_score': 25, 'audience_score': 64} 
tt0960731 {'critics_score': 25, 'audience_score': 63} 
tt1334585 {'critics_score': -1, 'audience_score': 83} 
tt0397892 {'critics_score': 88, 'audience_score': 76} 
tt1198405 {'critics_score': 33, 'audience_score': 58} 
tt0962726 {'critics_score': 65, 'audience_score': 76} 
tt1014775 {'critics_score': 41, 'audience_score': 54} 
tt1283913 {'critics_score': -1, 'audience_score': 48} 
tt0910970 {'critics_score': 96, 'audience_score': 89} 
tt0499448 {'critics_score': 67, 'audience_score': 78} 
tt0997047 {'critics_score': 13, 'audience_score': 54} 
tt1127884 {'critics_score': 71, 'audience_score': 71} 
tt0465234 {'critics_score': 35, 'audience_score': 72} 
tt1134859 {'critics_score': -1, 'audience_score': 51} 
tt0461770 {'critics_score': 93, 'audience_score': 80} 
tt0492956 {'critics_score': 28, 'audience_score': 75} 
tt1114718 {'critics_score': -1, 'audience_score': 33} 
tt0810900 {'critics_score': 57, 'audience_score': 76} 
tt0467110 {'critics_score': 16, 'audience_score': 47} 
tt0382932 {'critics_score': 96, 'audience_score': 84} 
tt0449088 {'critics_score': 44, 'audience_score': 74} 
tt0396555 {'critics_score': 66, 'audience_score': 75} 
tt0452681 {'critics_score': 15, 'audience_score': 57} 
tt0901686 {'critics_score': -1, 'audience_score': 70} 
tt0445990 {'critics_score': 71, 'audience_score': 74} 
tt0775362 {'critics_score': -1, 'audience_score': 67} 
tt0383574 {'critics_score': 54, 'audience_score': 86} 
tt0405469 {'critics_score': 19, 'audience_score': 53} 
tt0317219 {'critics_score': 74, 'audience_score': 80} 
tt0393735 {'critics_score': 26, 'audience_score': 50} 
tt0397313 {'critics_score': 72, 'audience_score': 80} 
tt0436595 {'critics_score': 70, 'audience_score': 72} 
tt0447854 {'critics_score': 56, 'audience_score': 62} 
tt0385726 {'critics_score': -1, 'audience_score': 80} 
tt0363771 {'critics_score': 76, 'audience_score': 62} 
tt0401398 {'critics_score': 0, 'audience_score': 53} 
tt0371606 {'critics_score': 36, 'audience_score': 56} 
tt0388980 {'critics_score': 62, 'audience_score': 76} 
tt0405325 {'critics_score': 73, 'audience_score': 58} 
tt0400497 {'critics_score': 42, 'audience_score': 54} 
tt0437503 {'critics_score': 20, 'audience_score': 50} 
tt0361089 {'critics_score': 31, 'audience_score': 37} 
tt0396652 {'critics_score': 52, 'audience_score': 66} 
tt0455565 {'critics_score': -1, 'audience_score': 80} 
tt0395699 {'critics_score': 20, 'audience_score': 70} 
tt0407121 {'critics_score': 79, 'audience_score': 71} 
tt0424279 {'critics_score': -1, 'audience_score': 65} 
tt0368891 {'critics_score': 44, 'audience_score': 78} 
tt0279967 {'critics_score': 0, 'audience_score': 54} 
tt0317705 {'critics_score': -1, 'audience_score': 0} 
tt0368933 {'critics_score': 26, 'audience_score': 68} 
tt0371823 {'critics_score': 33, 'audience_score': 52} 
tt0381006 {'critics_score': -1, 'audience_score': 100} 
tt0353965 {'critics_score': 58, 'audience_score': 43} 
tt0299172 {'critics_score': 54, 'audience_score': 41} 
tt0361467 {'critics_score': 13, 'audience_score': 48} 
tt0349825 {'critics_score': 80, 'audience_score': 87} 
tt0350194 {'critics_score': 76, 'audience_score': 40} 
tt0318850 {'critics_score': 45, 'audience_score': 70} 
tt0338094 {'critics_score': 13, 'audience_score': 41} 
tt0328880 {'critics_score': 38, 'audience_score': 68} 
tt0208650 {'critics_score': -1, 'audience_score': 75} 
tt0322389 {'critics_score': 20, 'audience_score': 35} 
tt0322330 {'critics_score': 88, 'audience_score': 60} 
tt0325980 {'critics_score': 79, 'audience_score': 86} 
tt0266543 {'critics_score': 99, 'audience_score': 82} 
tt0306841 {'critics_score': 40, 'audience_score': 57} 
tt0344864 {'critics_score': -1, 'audience_score': 40} 
tt0311289 {'critics_score': 77, 'audience_score': 72} 
tt0297144 {'critics_score': 80, 'audience_score': 61} 
tt0323810 {'critics_score': -1, 'audience_score': 72} 
tt0323642 {'critics_score': 71, 'audience_score': 64} 
tt0301454 {'critics_score': -1, 'audience_score': 28} 
tt0293437 {'critics_score': -1, 'audience_score': 62} 
tt0283426 {'critics_score': 18, 'audience_score': 46} 
tt0324941 {'critics_score': 67, 'audience_score': 50} 
tt0324572 {'critics_score': -1, 'audience_score': 73} 
tt0133240 {'critics_score': 68, 'audience_score': 64} 
tt0304669 {'critics_score': 55, 'audience_score': 59} 
tt0313634 {'critics_score': -1, 'audience_score': 56} 
tt0283084 {'critics_score': 60, 'audience_score': 65} 
tt0276033 {'critics_score': 30, 'audience_score': 39} 
tt0275847 {'critics_score': 86, 'audience_score': 65} 
tt0265662 {'critics_score': 84, 'audience_score': 68} 
tt0291082 {'critics_score': 0, 'audience_score': 50} 
tt0280030 {'critics_score': 45, 'audience_score': 52} 
tt0257778 {'critics_score': 30, 'audience_score': 41} 
tt0281373 {'critics_score': 24, 'audience_score': 55} 
tt0198781 {'critics_score': 96, 'audience_score': 84} 
tt0273799 {'critics_score': 29, 'audience_score': 40} 
tt0247638 {'critics_score': 47, 'audience_score': 71} 
tt0230011 {'critics_score': 49, 'audience_score': 50} 
tt0279666 {'critics_score': -1, 'audience_score': 30} 
tt0249677 {'critics_score': 45, 'audience_score': 56} 
tt0120917 {'critics_score': 85, 'audience_score': 75} 
tt0211181 {'critics_score': 31, 'audience_score': 44} 
tt0250593 {'critics_score': -1, 'audience_score': 50} 
tt0210945 {'critics_score': 73, 'audience_score': 91} 
tt0240684 {'critics_score': 38, 'audience_score': 54} 
tt0181196 {'critics_score': -1, 'audience_score': 37} 
tt0219854 {'critics_score': 49, 'audience_score': 49} 
tt0130623 {'critics_score': 65, 'audience_score': 48} 
tt0197655 {'critics_score': -1, 'audience_score': 42} 
tt0185007 {'critics_score': -1, 'audience_score': 52} 
tt0208185 {'critics_score': 57, 'audience_score': 50} 
tt0120910 {'critics_score': 82, 'audience_score': 68} 
tt0238414 {'critics_score': -1, 'audience_score': 62} 
tt0120363 {'critics_score': 100, 'audience_score': 72} 
tt0141369 {'critics_score': 21, 'audience_score': 26} 
tt0120855 {'critics_score': 88, 'audience_score': 63} 
tt0166896 {'critics_score': 95, 'audience_score': 89} 
tt0187819 {'critics_score': 26, 'audience_score': 41} 
tt0120764 {'critics_score': 12, 'audience_score': 32} 
tt0120659 {'critics_score': 50, 'audience_score': 59} 
tt0211409 {'critics_score': -1, 'audience_score': 36} 
tt0120751 {'critics_score': 52, 'audience_score': 48} 
tt0120623 {'critics_score': 92, 'audience_score': 61} 
tt0155753 {'critics_score': 23, 'audience_score': 45} 
tt0120131 {'critics_score': -1, 'audience_score': 65} 
tt0143808 {'critics_score': 29, 'audience_score': 44} 
tt0120783 {'critics_score': 86, 'audience_score': 67} 
tt0120762 {'critics_score': 86, 'audience_score': 78} 
tt0120645 {'critics_score': 4, 'audience_score': 39} 
tt0167038 {'critics_score': 17, 'audience_score': 70} 
tt0119718 {'critics_score': 4, 'audience_score': 29} 
tt0119137 {'critics_score': 23, 'audience_score': 43} 
tt0120029 {'critics_score': 24, 'audience_score': 67} 
tt0118570 {'critics_score': 45, 'audience_score': 42} 
tt0119190 {'critics_score': 56, 'audience_score': 47} 
tt0119282 {'critics_score': 84, 'audience_score': 68} 
tt0119310 {'critics_score': 25, 'audience_score': 37} 
tt0119432 {'critics_score': 20, 'audience_score': 44} 
tt0120317 {'critics_score': 13, 'audience_score': 30} 
tt0115433 {'critics_score': 39, 'audience_score': 47} 
tt0116000 {'critics_score': 20, 'audience_score': 50} 
tt0116311 {'critics_score': 23, 'audience_score': 37} 
tt0116583 {'critics_score': 74, 'audience_score': 64} 
tt0116683 {'critics_score': 93, 'audience_score': 55} 
tt0116552 {'critics_score': 53, 'audience_score': 52} 
tt0117110 {'critics_score': 70, 'audience_score': 68} 
tt0112302 {'critics_score': 25, 'audience_score': 44} 
tt0114709 {'critics_score': 100, 'audience_score': 81} 
tt0112499 {'critics_score': 0, 'audience_score': 46} 
tt0113104 {'critics_score': 88, 'audience_score': 85} 
tt0113538 {'critics_score': 0, 'audience_score': 29} 
tt0114048 {'critics_score': 31, 'audience_score': 31} 
tt0114148 {'critics_score': 56, 'audience_score': 63} 
tt0113198 {'critics_score': 53, 'audience_score': 57} 
tt0111359 {'critics_score': 44, 'audience_score': 54} 
tt0113755 {'critics_score': 14, 'audience_score': 39} 
tt0110006 {'critics_score': 29, 'audience_score': 74} 
tt0110213 {'critics_score': 95, 'audience_score': 52} 
tt0111070 {'critics_score': 80, 'audience_score': 63} 
tt0111271 {'critics_score': 56, 'audience_score': 61} 
tt0109127 {'critics_score': 35, 'audience_score': 50} 
tt0110357 {'critics_score': 90, 'audience_score': 89} 
tt0111701 {'critics_score': 67, 'audience_score': 54} 
tt0109520 {'critics_score': 15, 'audience_score': 55} 
tt0109287 {'critics_score': 13, 'audience_score': 39} 
tt0110157 {'critics_score': 62, 'audience_score': 61} 
tt0108333 {'critics_score': 28, 'audience_score': 67} 
tt0107688 {'critics_score': 96, 'audience_score': 89} 
tt0106611 {'critics_score': 74, 'audience_score': 77} 
tt0107120 {'critics_score': 30, 'audience_score': 67} 
tt0106223 {'critics_score': 69, 'audience_score': 47} 
tt0106868 {'critics_score': 40, 'audience_score': 62} 
tt0108377 {'critics_score': -1, 'audience_score': 78} 
tt0107131 {'critics_score': 88, 'audience_score': 66} 
tt0104940 {'critics_score': 69, 'audience_score': 80} 
tt0104868 {'critics_score': 12, 'audience_score': 64} 
tt0104437 {'critics_score': 41, 'audience_score': 32} 
tt0104990 {'critics_score': 30, 'audience_score': 86} 
tt0101414 {'critics_score': 92, 'audience_score': 86} 
tt0102803 {'critics_score': 61, 'audience_score': 54} 
tt0103262 {'critics_score': 70, 'audience_score': 84} 
tt0103247 {'critics_score': 63, 'audience_score': 61} 
tt0100409 {'critics_score': -1, 'audience_score': 58} 
tt0100477 {'critics_score': 68, 'audience_score': 62} 
tt0099816 {'critics_score': -1, 'audience_score': 72} 
tt0099472 {'critics_score': 86, 'audience_score': 60} 
tt0790724 {'critics_score': 61, 'audience_score': 71} 
tt1694020 {'critics_score': 12, 'audience_score': 50} 
tt1663143 {'critics_score': 26, 'audience_score': 51} 
tt2109184 {'critics_score': 25, 'audience_score': 37} 
tt1907668 {'critics_score': 79, 'audience_score': 76} 
tt1645170 {'critics_score': 58, 'audience_score': 46} 
tt0848228 {'critics_score': 93, 'audience_score': 96} 
tt0446672 {'critics_score': -1, 'audience_score': 0} 
tt0477302 {'critics_score': 46, 'audience_score': 62} 
tt1625346 {'critics_score': 80, 'audience_score': 50} 
tt1229238 {'critics_score': 93, 'audience_score': 85} 
tt0983193 {'critics_score': 75, 'audience_score': 74} 
tt1778304 {'critics_score': 68, 'audience_score': 53} 
tt0970179 {'critics_score': 94, 'audience_score': 79} 
tt1068242 {'critics_score': 71, 'audience_score': 63} 
tt0458339 {'critics_score': 79, 'audience_score': 75} 
tt1399103 {'critics_score': 36, 'audience_score': 67} 
tt1650062 {'critics_score': 82, 'audience_score': 78} 
tt0800369 {'critics_score': 77, 'audience_score': 80} 
tt1192628 {'critics_score': 88, 'audience_score': 69} 
tt1702443 {'critics_score': 64, 'audience_score': 65} 
tt1411238 {'critics_score': 49, 'audience_score': 54} 
tt0970866 {'critics_score': 10, 'audience_score': 38} 
tt1403865 {'critics_score': 96, 'audience_score': 86} 
tt1536044 {'critics_score': 59, 'audience_score': 50} 
tt0427152 {'critics_score': 43, 'audience_score': 45} 
tt0938283 {'critics_score': 6, 'audience_score': 42} 
tt1228705 {'critics_score': 73, 'audience_score': 80} 
tt1130884 {'critics_score': 68, 'audience_score': 73} 
tt1193138 {'critics_score': 91, 'audience_score': 76} 
tt1046173 {'critics_score': 34, 'audience_score': 62} 
tt1055369 {'critics_score': 20, 'audience_score': 76} 
tt0780567 {'critics_score': 40, 'audience_score': 44} 
tt1153706 {'critics_score': 18, 'audience_score': 35} 
tt1251757 {'critics_score': 40, 'audience_score': 55} 
tt0796366 {'critics_score': 95, 'audience_score': 91} 
tt1295071 {'critics_score': -1, 'audience_score': 49} 
tt1372710 {'critics_score': -1, 'audience_score': 55} 
tt0409459 {'critics_score': 64, 'audience_score': 68} 
tt0758746 {'critics_score': 25, 'audience_score': 52} 
tt0421715 {'critics_score': 73, 'audience_score': 81} 
tt0963743 {'critics_score': 71, 'audience_score': 74} 
tt0811138 {'critics_score': 14, 'audience_score': 38} 
tt0367882 {'critics_score': 78, 'audience_score': 59} 
tt0371746 {'critics_score': 93, 'audience_score': 91} 
tt0817538 {'critics_score': 25, 'audience_score': 46} 
tt0489281 {'critics_score': 65, 'audience_score': 27} 
tt0416236 {'critics_score': 80, 'audience_score': 67} 
tt1060277 {'critics_score': 77, 'audience_score': 67} 
tt0442933 {'critics_score': 71, 'audience_score': 52} 
tt0486655 {'critics_score': 76, 'audience_score': 86} 
tt0787475 {'critics_score': 39, 'audience_score': 64} 
tt0418279 {'critics_score': -1, 'audience_score': 83} 
tt0435705 {'critics_score': 28, 'audience_score': 59} 
tt0445934 {'critics_score': 69, 'audience_score': 66} 
tt0822854 {'critics_score': 48, 'audience_score': 82} 
tt0443706 {'critics_score': 90, 'audience_score': 73} 
tt0499554 {'critics_score': 34, 'audience_score': 52} 
tt0463998 {'critics_score': 69, 'audience_score': 88} 
tt0443489 {'critics_score': 78, 'audience_score': 73} 
tt0413895 {'critics_score': 78, 'audience_score': 67} 
tt0493430 {'critics_score': 63, 'audience_score': 83} 
tt0477392 {'critics_score': 5, 'audience_score': 87} 
tt0469641 {'critics_score': 68, 'audience_score': 67} 
tt0414853 {'critics_score': 22, 'audience_score': 60} 
tt0457510 {'critics_score': 40, 'audience_score': 57} 
tt0449467 {'critics_score': 69, 'audience_score': 76} 
tt0317919 {'critics_score': 70, 'audience_score': 69} 
tt0427229 {'critics_score': 24, 'audience_score': 60} 
tt0454457 {'critics_score': -1, 'audience_score': 49} 
tt0384814 {'critics_score': 35, 'audience_score': 36} 
tt0408985 {'critics_score': 54, 'audience_score': 70} 
tt0402022 {'critics_score': 10, 'audience_score': 47} 
tt0443295 {'critics_score': 6, 'audience_score': 64} 
tt0430308 {'critics_score': 16, 'audience_score': 73} 
tt0384680 {'critics_score': 59, 'audience_score': 51} 
tt0368709 {'critics_score': 28, 'audience_score': 65} 
tt0430105 {'critics_score': -1, 'audience_score': 33} 
tt0408524 {'critics_score': -1, 'audience_score': 33} 
tt0407304 {'critics_score': 74, 'audience_score': 45} 
tt0373908 {'critics_score': 14, 'audience_score': 40} 
tt0398165 {'critics_score': 31, 'audience_score': 67} 
tt0318649 {'critics_score': 39, 'audience_score': 61} 
tt0436613 {'critics_score': 98, 'audience_score': 86} 
tt0339291 {'critics_score': 72, 'audience_score': 61} 
tt0345950 {'critics_score': 68, 'audience_score': 74} 
tt0375173 {'critics_score': 49, 'audience_score': 48} 
tt0372588 {'critics_score': 77, 'audience_score': 78} 
tt0425996 {'critics_score': -1, 'audience_score': 34} 
tt0346156 {'critics_score': 72, 'audience_score': 43} 
tt0324127 {'critics_score': 18, 'audience_score': 41} 
tt0364751 {'critics_score': 14, 'audience_score': 73} 
tt0369339 {'critics_score': 86, 'audience_score': 79} 
tt0368008 {'critics_score': 81, 'audience_score': 60} 
tt0327162 {'critics_score': 27, 'audience_score': 36} 
tt0364079 {'critics_score': -1, 'audience_score': 38} 
tt0377092 {'critics_score': 83, 'audience_score': 66} 
tt0337697 {'critics_score': 29, 'audience_score': 67} 
tt0315297 {'critics_score': 1, 'audience_score': 40} 
tt0312329 {'critics_score': 12, 'audience_score': 34} 
tt0314498 {'critics_score': 17, 'audience_score': 47} 
tt0374900 {'critics_score': 71, 'audience_score': 73} 
tt0338337 {'critics_score': 27, 'audience_score': 52} 
tt0300556 {'critics_score': 12, 'audience_score': 50} 
tt0191133 {'critics_score': 42, 'audience_score': 67} 
tt0332379 {'critics_score': 92, 'audience_score': 63} 
tt0325258 {'critics_score': 23, 'audience_score': 49} 
tt0266747 {'critics_score': 9, 'audience_score': 28} 
tt0325703 {'critics_score': 24, 'audience_score': 60} 
tt0317740 {'critics_score': 73, 'audience_score': 79} 
tt0298814 {'critics_score': 41, 'audience_score': 41} 
tt0355315 {'critics_score': -1, 'audience_score': 60} 
tt0330760 {'critics_score': -1, 'audience_score': 60} 
tt0251127 {'critics_score': 42, 'audience_score': 78} 
tt0274558 {'critics_score': 81, 'audience_score': 82} 
tt0253754 {'critics_score': 38, 'audience_score': 54} 
tt0283160 {'critics_score': 8, 'audience_score': 32} 
tt0286680 {'critics_score': -1, 'audience_score': 25} 
tt0322802 {'critics_score': 48, 'audience_score': 78} 
tt0240510 {'critics_score': 41, 'audience_score': 64} 
tt0282120 {'critics_score': 80, 'audience_score': 44} 
tt0327036 {'critics_score': 39, 'audience_score': 65} 
tt0314166 {'critics_score': 30, 'audience_score': 37} 
tt0164184 {'critics_score': 59, 'audience_score': 52} 
tt0264472 {'critics_score': 77, 'audience_score': 50} 
tt0157472 {'critics_score': 29, 'audience_score': 33} 
tt0267248 {'critics_score': 17, 'audience_score': 36} 
tt0280377 {'critics_score': -1, 'audience_score': 77} 
tt0275022 {'critics_score': 14, 'audience_score': 41} 
tt0265298 {'critics_score': 43, 'audience_score': 52} 
tt0272207 {'critics_score': 83, 'audience_score': 75} 
tt0303373 {'critics_score': -1, 'audience_score': 53} 
tt0273923 {'critics_score': 46, 'audience_score': 61} 
tt0332720 {'critics_score': -1, 'audience_score': 81} 
tt0291341 {'critics_score': 34, 'audience_score': 73} 
tt0259711 {'critics_score': 40, 'audience_score': 68} 
tt0268397 {'critics_score': 75, 'audience_score': 45} 
tt0249478 {'critics_score': 23, 'audience_score': 43} 
tt0196229 {'critics_score': 64, 'audience_score': 78} 
tt0250687 {'critics_score': 44, 'audience_score': 63} 
tt0227445 {'critics_score': 73, 'audience_score': 64} 
tt0146316 {'critics_score': 19, 'audience_score': 60} 
tt0164334 {'critics_score': 32, 'audience_score': 63} 
tt0231775 {'critics_score': 20, 'audience_score': 44} 
tt0215750 {'critics_score': 54, 'audience_score': 81} 
tt0279353 {'critics_score': -1, 'audience_score': 86} 
tt0207201 {'critics_score': 54, 'audience_score': 60} 
tt0213203 {'critics_score': 75, 'audience_score': 50} 
tt0219952 {'critics_score': 22, 'audience_score': 21} 
tt0163983 {'critics_score': 3, 'audience_score': 45} 
tt0162650 {'critics_score': 68, 'audience_score': 44} 
tt0120755 {'critics_score': -1, 'audience_score': 20} 
tt0160797 {'critics_score': 37, 'audience_score': 58} 
tt0156841 {'critics_score': 19, 'audience_score': 35} 
tt0185014 {'critics_score': 81, 'audience_score': 79} 
tt0184907 {'critics_score': 28, 'audience_score': 33} 
tt0134119 {'critics_score': 83, 'audience_score': 75} 
tt0301253 {'critics_score': -1, 'audience_score': 50} 
tt0162661 {'critics_score': 67, 'audience_score': 79} 
tt0212645 {'critics_score': -1, 'audience_score': 33} 
tt0163988 {'critics_score': 71, 'audience_score': 64} 
tt0150377 {'critics_score': 25, 'audience_score': 68} 
tt0163187 {'critics_score': 46, 'audience_score': 57} 
tt0158983 {'critics_score': 81, 'audience_score': 86} 
tt0144214 {'critics_score': 22, 'audience_score': 54} 
tt0126886 {'critics_score': 92, 'audience_score': 73} 
tt0129280 {'critics_score': 25, 'audience_score': 32} 
tt0139699 {'critics_score': 40, 'audience_score': 75} 
tt0120633 {'critics_score': 60, 'audience_score': 52} 
tt0120844 {'critics_score': 56, 'audience_score': 51} 
tt0134067 {'critics_score': 59, 'audience_score': 45} 
tt0158552 {'critics_score': -1, 'audience_score': 75} 
tt0120770 {'critics_score': 11, 'audience_score': 67} 
tt0120324 {'critics_score': 90, 'audience_score': 75} 
tt0118301 {'critics_score': 15, 'audience_score': 50} 
tt0120832 {'critics_score': 40, 'audience_score': 39} 
tt0120815 {'critics_score': 93, 'audience_score': 92} 
tt0120382 {'critics_score': 95, 'audience_score': 82} 
tt0120647 {'critics_score': 47, 'audience_score': 51} 
tt0120773 {'critics_score': 22, 'audience_score': 57} 
tt0119594 {'critics_score': 59, 'audience_score': 33} 
tt0120148 {'critics_score': 63, 'audience_score': 73} 
tt0120696 {'critics_score': 25, 'audience_score': 36} 
tt0120338 {'critics_score': 88, 'audience_score': 69} 
tt0119210 {'critics_score': 32, 'audience_score': 45} 
tt0119360 {'critics_score': 73, 'audience_score': 48} 
tt0119468 {'critics_score': 30, 'audience_score': 67} 
tt0124023 {'critics_score': -1, 'audience_score': 29} 
tt0120151 {'critics_score': -1, 'audience_score': 0} 
tt0119081 {'critics_score': 23, 'audience_score': 61} 
tt0119215 {'critics_score': 31, 'audience_score': 59} 
tt0119094 {'critics_score': 94, 'audience_score': 81} 
tt0118523 {'critics_score': 7, 'audience_score': 36} 
tt0120053 {'critics_score': 30, 'audience_score': 60} 
tt0119762 {'critics_score': -1, 'audience_score': 80} 
tt0119951 {'critics_score': -1, 'audience_score': 50} 
tt0118691 {'critics_score': 17, 'audience_score': 42} 
tt0120004 {'critics_score': 32, 'audience_score': 36} 
tt0115641 {'critics_score': 71, 'audience_score': 61} 
tt0117731 {'critics_score': 92, 'audience_score': 83} 
tt0117894 {'critics_score': 16, 'audience_score': 38} 
tt0119783 {'critics_score': 68, 'audience_score': 51} 
tt0116313 {'critics_score': 39, 'audience_score': 66} 
tt0117091 {'critics_score': 91, 'audience_score': 63} 
tt0118073 {'critics_score': 52, 'audience_score': 26} 
tt0116225 {'critics_score': 53, 'audience_score': 40} 
tt0116493 {'critics_score': 48, 'audience_score': 46} 
tt0117331 {'critics_score': 43, 'audience_score': 30} 
tt0117060 {'critics_score': 61, 'audience_score': 70} 
tt0116768 {'critics_score': 38, 'audience_score': 71} 
tt0117381 {'critics_score': 74, 'audience_score': 85} 
tt0115697 {'critics_score': 28, 'audience_score': 70} 
tt0116260 {'critics_score': -1, 'audience_score': 60} 
tt0113736 {'critics_score': -1, 'audience_score': 75} 
tt0114319 {'critics_score': 65, 'audience_score': 61} 
tt0113972 {'critics_score': 29, 'audience_score': 53} 
tt0113321 {'critics_score': 63, 'audience_score': 67} 
tt0113451 {'critics_score': 16, 'audience_score': 32} 
tt0114173 {'critics_score': -1, 'audience_score': 36} 
tt0114857 {'critics_score': 33, 'audience_score': 36} 
tt0113624 {'critics_score': -1, 'audience_score': 56} 
tt0112697 {'critics_score': -1, 'audience_score': 50} 
tt0113419 {'critics_score': 68, 'audience_score': 42} 
tt0112715 {'critics_score': 21, 'audience_score': 34} 
tt0114571 {'critics_score': 27, 'audience_score': 42} 
tt0114694 {'critics_score': 45, 'audience_score': 89} 
tt0113691 {'critics_score': 45, 'audience_score': 75} 
tt0112572 {'critics_score': 63, 'audience_score': 39} 
tt0114825 {'critics_score': 10, 'audience_score': 37} 
tt0108380 {'critics_score': -1, 'audience_score': 0} 
tt0221709 {'critics_score': -1, 'audience_score': 62} 
tt0109227 {'critics_score': -1, 'audience_score': 73} 
tt0110099 {'critics_score': 43, 'audience_score': 46} 
tt0110684 {'critics_score': 90, 'audience_score': 75} 
tt0110818 {'critics_score': -1, 'audience_score': 45} 
tt0109676 {'critics_score': 35, 'audience_score': 38} 
tt0111280 {'critics_score': 48, 'audience_score': 60} 
tt0110885 {'critics_score': -1, 'audience_score': 28} 
tt0110867 {'critics_score': -1, 'audience_score': 22} 
tt0110516 {'critics_score': 4, 'audience_score': 38} 
tt0109120 {'critics_score': 47, 'audience_score': 53} 
tt0109444 {'critics_score': 82, 'audience_score': 69} 
tt0109661 {'critics_score': -1, 'audience_score': 55} 
tt0110305 {'critics_score': 87, 'audience_score': 52} 
tt0109830 {'critics_score': 71, 'audience_score': 93} 
tt0109254 {'critics_score': 10, 'audience_score': 50} 
tt0110622 {'critics_score': 53, 'audience_score': 59} 
tt0109305 {'critics_score': 37, 'audience_score': 48} 
tt0110146 {'critics_score': 7, 'audience_score': 39} 
tt0108525 {'critics_score': 60, 'audience_score': 64} 
tt0106220 {'critics_score': 78, 'audience_score': 57} 
tt0108550 {'critics_score': 89, 'audience_score': 86} 
